datetime,temperature_C,irradiance_kWh_m2
01/01/2024,10.24206926891259,0.0
01/01/2024,8.577890746498014,0.558282321224794
01/01/2024,7.9542030379477495,1.482318696304235
01/01/2024,11.314572351372512,1.8467872728033616
01/02/2024,11.80776060886543,0.0
01/02/2024,6.577900343081277,0.5298031398780252
01/02/2024,7.163365686084097,1.2309021864206797
01/02/2024,13.656877924687066,1.7476247057484664
01/03/2024,12.349367001678889,0.0
01/03/2024,6.358412894415441,0.35869166168975325
01/03/2024,8.583814991897611,1.3950697940705516
01/03/2024,13.420069384391208,1.5525206201477528
01/04/2024,10.447902479624307,0.0
01/04/2024,6.780933790884454,0.3986036385
01/04/2024,9.416912288534723,1.4838231143838896
01/04/2024,11.632083802018816,1.834250818618841
01/05/2024,12.668955274241988,0.0
01/05/2024,6.238398711091028,0.5848996732783279
01/05/2024,7.655857592085626,1.3103950008040468
01/05/2024,13.08738036072793,1.736933888281353
01/06/2024,10.849575589959835,0.0
01/06/2024,5.7776618952117875,0.3642222828208431
01/06/2024,8.51349652226158,1.1937937771349456
01/06/2024,13.195688253648296,1.7150772583013534
01/07/2024,10.470982801501677,0.0
01/07/2024,6.066451866942122,0.5244457271952867
01/07/2024,9.32777064245495,1.2230898945450304
01/07/2024,13.26645818636733,1.6762047443193033
01/08/2024,11.270194947443091,0.0
01/08/2024,7.54496574822511,0.53246514525
01/08/2024,9.268068094358185,1.4012526617372052
01/08/2024,13.379804618662149,1.8957817794719078
01/09/2024,11.587501498572228,0.0
01/09/2024,8.549744125897394,0.5002258961098921
01/09/2024,7.988185651682951,1.2485256262050717
01/09/2024,13.006767172565507,1.5110738126348076
01/10/2024,12.629588213370539,0.0
01/10/2024,7.000093165113476,0.40317869819681584
01/10/2024,7.91544924252551,1.316080005945864
01/10/2024,12.122809006194824,1.8041250318876878
01/11/2024,11.755271182414411,0.0
01/11/2024,5.742980111375619,0.5027576992187811
01/11/2024,8.43766923317144,1.381329956318002
01/11/2024,12.095988533985985,1.6152773543258567
01/12/2024,10.95355502647865,0.0
01/12/2024,6.662043538653675,0.6513927374999999
01/12/2024,9.509814409914569,1.1359549607872166
01/12/2024,12.35210012833214,1.877222195810674
01/13/2024,9.88142066960716,0.0
01/13/2024,6.223903443084982,0.3479437862833452
01/13/2024,9.775060051534744,1.4119726003732507
01/13/2024,12.154924067617213,2.0201912722237907
01/14/2024,12.306030191616998,0.0
